Protein,Replicate,Feature,Intensity
E,250,15,12.309624463641875
E,250,16,13.597069610613673
E,250,17,15.512594720607769
E,250,18,13.273940321935203
E,251,0,14.31575563922626
E,251,1,14.564807089844157
E,251,2,15.789887822340223
E,251,3,15.062634969684908
E,251,4,16.011610922568508
E,251,5,13.931610478872704
E,251,6,14.733179995048616
E,251,7,15.476605629608839
E,251,8,15.849626864176187
E,251,9,14.43776755164327
E,251,10,14.404045277967597
E,251,11,13.544900715535126
E,251,12,16.650206751744474
E,251,13,13.471149981318058
E,251,14,14.801903769445227
E,251,15,14.078990262628619
E,251,16,15.366435409600417
E,251,17,17.281960519594513
E,251,18,15.043306120921947
E,252,0,14.594776896469813
E,252,1,14.84382834708771
E,252,2,16.068909079583776
E,252,3,15.34165622692846
E,252,4,16.29063217981206
E,252,5,14.210631736116257
E,252,6,15.012201252292169
E,252,7,15.755626886852392
E,252,8,16.12864812141974
E,252,9,14.716788808886824
E,252,10,14.68306653521115
E,252,11,13.82392197277868
E,252,12,16.929228008988026
E,252,13,13.750171238561611
E,252,14,15.08092502668878
E,252,15,14.358011519872171
E,252,16,15.64545666684397
E,252,17,17.560981776838066
E,252,18,15.3223273781655
E,253,0,14.23219681757918
E,253,1,14.481248268197074
E,253,2,15.70632900069314
E,253,3,14.979076148037825
E,253,4,15.928052100921425
E,253,5,13.848051657225621
E,253,6,14.649621173401533
E,253,7,15.393046807961756
E,253,8,15.766068042529103
E,253,9,14.354208729996188
E,253,10,14.320486456320515
E,253,11,13.461341893888044
E,253,12,16.56664793009739
E,253,13,13.387591159670976
E,253,14,14.718344947798144
E,253,15,13.995431440981534
E,253,16,15.282876587953334
E,253,17,17.198401697947432
E,253,18,14.959747299274866
E,254,0,13.899724836858457
E,254,1,14.148776287476352
E,254,2,15.373857019972418
E,254,3,14.646604167317102
E,254,4,15.595580120200703
E,254,5,13.515579676504899
E,254,6,14.31714919268081
E,254,7,15.060574827241034
E,254,8,15.43359606180838
E,254,9,14.021736749275465
E,254,10,13.988014475599792
E,254,11,13.128869913167321
E,254,12,16.23417594937667
E,254,13,13.055119178950253
E,254,14,14.385872967077422
E,254,15,13.662959460260812
E,254,16,14.950404607232612
E,254,17,16.86592971722671
E,254,18,14.627275318554144
E,255,0,14.239672144516085
E,255,1,14.48872359513398
E,255,2,15.713804327630045
E,255,3,14.98655147497473
E,255,4,15.93552742785833
E,255,5,13.855526984162527
E,255,6,14.657096500338438
E,255,7,15.400522134898662
E,255,8,15.773543369466008
E,255,9,14.361684056933093
E,255,10,14.32796178325742
E,255,11,13.468817220824949
E,255,12,16.574123257034294
E,255,13,13.395066486607881
E,255,14,14.72582027473505
E,255,15,14.00290676791844
E,255,16,15.29035191489024
E,255,17,17.205877024884337
E,255,18,14.967222626211772
E,256,0,14.490828739794381
E,256,1,14.739880190412277
E,256,2,15.964960922908343
E,256,3,15.237708070253028
E,256,4,16.18668402313663
E,256,5,14.106683579440825
E,256,6,14.908253095616736
E,256,7,15.65167873017696
E,256,8,16.024699964744308
E,256,9,14.612840652211391
E,256,10,14.579118378535718
E,256,11,13.719973816103247
E,256,12,16.825279852312594
E,256,13,13.646223081886179
E,256,14,14.976976870013347
E,256,15,14.254063363196739
E,256,16,15.541508510168537
E,256,17,17.457033620162633
E,256,18,15.218379221490068
E,257,0,11.850059080497736
E,257,1,12.099110531115633
E,257,2,13.324191263611699
E,257,3,12.596938410956383
E,257,4,13.545914363839984
E,257,5,11.46591392014418
E,257,6,12.267483436320092
E,257,7,13.010909070880315
E,257,8,13.383930305447663
E,257,9,11.972070992914746
E,257,10,11.938348719239073
E,257,11,11.079204156806602
E,257,12,14.18451019301595
E,257,13,11.005453422589534
E,257,14,12.336207210716703
E,257,15,11.613293703900094
E,257,16,12.900738850871893
E,257,17,14.816263960865989
E,257,18,12.577609562193423
E,258,0,15.787106237122032
E,258,1,16.036157687739927
E,258,2,17.26123842023599
E,258,3,16.533985567580675
E,258,4,17.48296152046428
E,258,5,15.402961076768474
E,258,6,16.204530592944387
E,258,7,16.94795622750461
E,258,8,17.320977462071955
E,258,9,15.90911814953904
E,258,10,15.875395875863367
E,258,11,15.016251313430896
E,258,12,18.12155734964024
E,258,13,14.942500579213828
E,258,14,16.273254367340996
E,258,15,15.550340860524386
E,258,16,16.837786007496184
E,258,17,18.753311117490284
E,258,18,16.51465671881772
E,259,0,14.483374275206732
E,259,1,14.732425725824626
E,259,2,15.957506458320692
E,259,3,15.230253605665377
E,259,4,16.17922955854898
E,259,5,14.099229114853173
E,259,6,14.900798631029085
E,259,7,15.644224265589308
E,259,8,16.017245500156655
E,259,9,14.60538618762374
E,259,10,14.571663913948067
E,259,11,13.712519351515596
E,259,12,16.817825387724945
E,259,13,13.638768617298528
E,259,14,14.969522405425696
E,259,15,14.246608898609086
E,259,16,15.534054045580886
E,259,17,17.449579155574984
E,259,18,15.210924756902418
E,260,0,13.615366500019796
E,260,1,13.864417950637693
E,260,2,15.089498683133758
E,260,3,14.362245830478443
E,260,4,15.311221783362043
E,260,5,13.23122133966624
E,260,6,14.032790855842151
E,260,7,14.776216490402375
E,260,8,15.149237724969723
E,260,9,13.737378412436806
E,260,10,13.703656138761133
E,260,11,12.844511576328662
E,260,12,15.94981761253801
E,260,13,12.770760842111594
E,260,14,14.101514630238762
E,260,15,13.378601123422154
E,260,16,14.666046270393952
E,260,17,16.58157138038805
E,260,18,14.342916981715483
E,261,0,13.833059294255882
E,261,1,14.082110744873777
E,261,2,15.307191477369843
E,261,3,14.579938624714528
E,261,4,15.528914577598128
E,261,5,13.448914133902324
E,261,6,14.250483650078236
E,261,7,14.993909284638459
E,261,8,15.366930519205805
E,261,9,13.95507120667289
E,261,10,13.921348932997217
E,261,11,13.062204370564746
E,261,12,16.167510406774092
E,261,13,12.988453636347678
E,261,14,14.319207424474847
E,261,15,13.596293917658237
E,261,16,14.883739064630037
E,261,17,16.799264174624135
E,261,18,14.56060977595157
E,262,0,14.569674035518073
E,262,1,14.818725486135968
E,262,2,16.04380621863203
E,262,3,15.316553365976718
E,262,4,16.26552931886032
E,262,5,14.185528875164515
E,262,6,14.987098391340426
E,262,7,15.73052402590065
E,262,8,16.103545260467996
E,262,9,14.691685947935081
E,262,10,14.657963674259408
E,262,11,13.798819111826937
E,262,12,16.904125148036286
E,262,13,13.725068377609869
E,262,14,15.055822165737037
E,262,15,14.332908658920427
E,262,16,15.620353805892227
E,262,17,17.535878915886325
E,262,18,15.29722451721376
E,263,0,14.061904389334725
E,263,1,14.310955839952621
E,263,2,15.536036572448687
E,263,3,14.808783719793372
E,263,4,15.757759672676972
E,263,5,13.677759228981168
E,263,6,14.47932874515708
E,263,7,15.222754379717303
E,263,8,15.595775614284651
E,263,9,14.183916301751735
E,263,10,14.150194028076061
E,263,11,13.29104946564359
E,263,12,16.396355501852938
E,263,13,13.217298731426522
E,263,14,14.548052519553691
E,263,15,13.825139012737083
E,263,16,15.11258415970888
E,263,17,17.028109269702977
E,263,18,14.789454871030411
E,264,0,12.467786645200203
E,264,1,12.716838095818098
E,264,2,13.941918828314163
E,264,3,13.214665975658848
E,264,4,14.163641928542448
E,264,5,12.083641484846645
E,264,6,12.885211001022556
E,264,7,13.62863663558278
E,264,8,14.001657870150126
E,264,9,12.589798557617211
E,264,10,12.556076283941538
E,264,11,11.696931721509067
E,264,12,14.802237757718414
E,264,13,11.623180987291999
E,264,14,12.953934775419167
E,264,15,12.231021268602557
E,264,16,13.518466415574357
E,264,17,15.433991525568453
E,264,18,13.19533712689589
E,265,0,15.877512560480845
E,265,1,16.12656401109874
E,265,2,17.351644743594804
E,265,3,16.62439189093949
E,265,4,17.573367843823092
E,265,5,15.493367400127287
E,265,6,16.2949369163032
E,265,7,17.03836255086342
E,265,8,17.41138378543077
E,265,9,15.999524472897853
E,265,10,15.96580219922218
E,265,11,15.10665763678971
E,265,12,18.211963672999055
E,265,13,15.032906902572641
E,265,14,16.36366069069981
E,265,15,15.6407471838832
E,265,16,16.928192330854998
E,265,17,18.843717440849097
E,265,18,16.605063042176532
E,266,0,14.066536488169358
E,266,1,14.315587938787253
E,266,2,15.540668671283319
E,266,3,14.813415818628004
E,266,4,15.762391771511604
E,266,5,13.6823913278158
E,266,6,14.483960843991712
E,266,7,15.227386478551935
E,266,8,15.600407713119282
E,266,9,14.188548400586367
E,266,10,14.154826126910693
E,266,11,13.295681564478222
E,266,12,16.40098760068757
E,266,13,13.221930830261154
E,266,14,14.552684618388323
E,266,15,13.829771111571713
E,266,16,15.117216258543513
E,266,17,17.03274136853761
E,266,18,14.794086969865045
E,267,0,15.007990878782056
E,267,1,15.257042329399951
E,267,2,16.482123061896015
E,267,3,15.754870209240702
E,267,4,16.703846162124304
E,267,5,14.623845718428498
E,267,6,15.42541523460441
E,267,7,16.168840869164633
E,267,8,16.54186210373198
E,267,9,15.130002791199065
E,267,10,15.096280517523391
E,267,11,14.23713595509092
E,267,12,17.34244199130027
E,267,13,14.163385220873852
E,267,14,15.494139009001021
E,267,15,14.77122550218441
E,267,16,16.058670649156213
E,267,17,17.97419575915031
E,267,18,15.735541360477743
E,268,0,13.582360395747312
E,268,1,13.831411846365208
E,268,2,15.056492578861274
E,268,3,14.329239726205959
E,268,4,15.27821567908956
E,268,5,13.198215235393755
E,268,6,13.999784751569667
E,268,7,14.74321038612989
E,268,8,15.116231620697238
E,268,9,13.704372308164322
E,268,10,13.670650034488649
E,268,11,12.811505472056178
E,268,12,15.916811508265525
E,268,13,12.73775473783911
E,268,14,14.068508525966278
E,268,15,13.34559501914967
E,268,16,14.633040166121468
E,268,17,16.548565276115564
E,268,18,14.309910877442999
E,269,0,15.43779285873056
E,269,1,15.686844309348455
E,269,2,16.91192504184452
E,269,3,16.184672189189204
E,269,4,17.133648142072808
E,269,5,15.053647698377002
E,269,6,15.855217214552914
E,269,7,16.598642849113137
E,269,8,16.971664083680484
E,269,9,15.559804771147569
E,269,10,15.526082497471895
E,269,11,14.666937935039424
E,269,12,17.77224397124877
E,269,13,14.593187200822356
E,269,14,15.923940988949525
E,269,15,15.201027482132915
E,269,16,16.488472629104713
E,269,17,18.403997739098813
E,269,18,16.165343340426247
E,270,0,14.396990271140144
E,270,1,14.646041721758039
E,270,2,15.871122454254104
E,270,3,15.143869601598789
E,270,4,16.09284555448239
E,270,5,14.012845110786586
E,270,6,14.814414626962497
E,270,7,15.55784026152272
E,270,8,15.930861496090067
E,270,9,14.519002183557152
E,270,10,14.485279909881479
E,270,11,13.626135347449008
E,270,12,16.731441383658357
E,270,13,13.55238461323194
E,270,14,14.883138401359108
E,270,15,14.160224894542498
E,270,16,15.447670041514298
E,270,17,17.363195151508396
E,270,18,15.12454075283583
E,271,0,14.665510292544791
E,271,1,14.914561743162686
E,271,2,16.13964247565875
E,271,3,15.412389623003437
E,271,4,16.36136557588704
E,271,5,14.281365132191233
E,271,6,15.082934648367145
E,271,7,15.826360282927368
E,271,8,16.199381517494714
E,271,9,14.7875222049618
E,271,10,14.753799931286126
E,271,11,13.894655368853655
E,271,12,16.999961405063004
E,271,13,13.820904634636587
E,271,14,15.151658422763756
E,271,15,14.428744915947146
E,271,16,15.716190062918946
E,271,17,17.631715172913044
E,271,18,15.393060774240478
E,272,0,13.288276136841287
E,272,1,13.537327587459183
E,272,2,14.762408319955249
E,272,3,14.035155467299933
E,272,4,14.984131420183534
E,272,5,12.90413097648773
E,272,6,13.705700492663642
E,272,7,14.449126127223865
E,272,8,14.822147361791213
E,272,9,13.410288049258297
E,272,10,13.376565775582623
E,272,11,12.517421213150152
E,272,12,15.6227272493595
E,272,13,12.443670478933084
E,272,14,13.774424267060253
E,272,15,13.051510760243644
E,272,16,14.338955907215443
E,272,17,16.25448101720954
E,272,18,14.015826618536973
E,273,0,15.166998437152753
E,273,1,15.416049887770647
E,273,2,16.64113062026671
E,273,3,15.913877767611398
E,273,4,16.862853720495
E,273,5,14.782853276799194
E,273,6,15.584422792975106
E,273,7,16.32784842753533
E,273,8,16.700869662102676
E,273,9,15.289010349569761
E,273,10,15.255288075894088
E,273,11,14.396143513461617
E,273,12,17.501449549670966
E,273,13,14.322392779244549
E,273,14,15.653146567371717
E,273,15,14.930233060555107
E,273,16,16.21767820752691
E,273,17,18.133203317521005
E,273,18,15.89454891884844
E,274,0,14.732931126732144
E,274,1,14.98198257735004
E,274,2,16.207063309846106
E,274,3,15.47981045719079
E,274,4,16.42878641007439
E,274,5,14.348785966378587
E,274,6,15.150355482554499
E,274,7,15.893781117114722
E,274,8,16.26680235168207
E,274,9,14.854943039149154
E,274,10,14.82122076547348
E,274,11,13.96207620304101
E,274,12,17.067382239250357
E,274,13,13.888325468823941
E,274,14,15.21907925695111
E,274,15,14.496165750134502
E,274,16,15.7836108971063
E,274,17,17.699136007100396
E,274,18,15.46048160842783
E,275,0,15.2425178397086
E,275,1,15.491569290326495
E,275,2,16.71665002282256
E,275,3,15.989397170167246
E,275,4,16.938373123050848
E,275,5,14.858372679355043
E,275,6,15.659942195530954
E,275,7,16.403367830091177
E,275,8,16.776389064658524
E,275,9,15.364529752125609
E,275,10,15.330807478449936
E,275,11,14.471662916017465
E,275,12,17.576968952226814
E,275,13,14.397912181800397
E,275,14,15.728665969927565
E,275,15,15.005752463110955
E,275,16,16.293197610082757
E,275,17,18.208722720076853
E,275,18,15.970068321404288
E,276,0,13.635616666221676
E,276,1,13.88466811683957
E,276,2,15.109748849335636
E,276,3,14.382495996680321
E,276,4,15.331471949563921
E,276,5,13.251471505868118
E,276,6,14.05304102204403
E,276,7,14.796466656604252
E,276,8,15.169487891171599
E,276,9,13.757628578638684
E,276,10,13.72390630496301
E,276,11,12.86476174253054
E,276,12,15.970067778739887
E,276,13,12.791011008313472
E,276,14,14.12176479644064
E,276,15,13.39885128962403
E,276,16,14.68629643659583
E,276,17,16.601821546589928
E,276,18,14.363167147917363
E,277,0,13.758062108043838
E,277,1,14.007113558661732
E,277,2,15.232194291157798
E,277,3,14.504941438502483
E,277,4,15.453917391386083
E,277,5,13.37391694769028
E,277,6,14.175486463866191
E,277,7,14.918912098426414
E,277,8,15.29193333299376
E,277,9,13.880074020460846
E,277,10,13.846351746785173
E,277,11,12.987207184352702
E,277,12,16.092513220562047
E,277,13,12.913456450135634
E,277,14,14.244210238262802
E,277,15,13.521296731446192
E,277,16,14.808741878417992
E,277,17,16.72426698841209
E,277,18,14.485612589739524
E,278,0,16.076861598101946
E,278,1,16.32591304871984
E,278,2,17.550993781215904
E,278,3,16.82374092856059
E,278,4,17.772716881444193
E,278,5,15.692716437748388
E,278,6,16.4942859539243
E,278,7,17.237711588484522
E,278,8,17.61073282305187
E,278,9,16.198873510518954
E,278,10,16.16515123684328
E,278,11,15.30600667441081
E,278,12,18.41131271062016
E,278,13,15.232255940193742
E,278,14,16.56300972832091
E,278,15,15.8400962215043
E,278,16,17.127541368476102
E,278,17,19.043066478470198
E,278,18,16.804412079797633
E,279,0,13.275984622528242
E,279,1,13.525036073146138
E,279,2,14.750116805642204
E,279,3,14.022863952986889
E,279,4,14.971839905870489
E,279,5,12.891839462174685
E,279,6,13.693408978350597
E,279,7,14.43683461291082
E,279,8,14.809855847478168
E,279,9,13.397996534945252
E,279,10,13.364274261269578
E,279,11,12.505129698837107
E,279,12,15.610435735046455
E,279,13,12.43137896462004
E,279,14,13.762132752747208
E,279,15,13.0392192459306
E,279,16,14.326664392902398
E,279,17,16.242189502896494
E,279,18,14.003535104223928
E,280,0,14.045380414339956
E,280,1,14.29443186495785
E,280,2,15.519512597453916
E,280,3,14.792259744798601
E,280,4,15.741235697682201
E,280,5,13.661235253986398
E,280,6,14.46280477016231
E,280,7,15.206230404722533
E,280,8,15.579251639289879
E,280,9,14.167392326756964
E,280,10,14.13367005308129
E,280,11,13.27452549064882
E,280,12,16.37983152685817
E,280,13,13.200774756431752
E,280,14,14.53152854455892
E,280,15,13.80861503774231
E,280,16,15.09606018471411
E,280,17,17.01158529470821
E,280,18,14.772930896035643
E,281,0,15.105173143856067
E,281,1,15.354224594473962
E,281,2,16.579305326970026
E,281,3,15.852052474314712
E,281,4,16.801028427198315
E,281,5,14.721027983502509
E,281,6,15.52259749967842
E,281,7,16.266023134238644
E,281,8,16.63904436880599
E,281,9,15.227185056273076
E,281,10,15.193462782597402
E,281,11,14.334318220164931
E,281,12,17.43962425637428
E,281,13,14.260567485947863
E,281,14,15.591321274075032
E,281,15,14.868407767258422
E,281,16,16.155852914230223
E,281,17,18.07137802422432
E,281,18,15.832723625551754
E,282,0,14.239942580645948
E,282,1,14.488994031263843
E,282,2,15.714074763759909
E,282,3,14.986821911104593
E,282,4,15.935797863988194
E,282,5,13.85579742029239
E,282,6,14.657366936468302
E,282,7,15.400792571028525
E,282,8,15.773813805595871
E,282,9,14.361954493062957
E,282,10,14.328232219387283
E,282,11,13.469087656954812
E,282,12,16.57439369316416
E,282,13,13.395336922737744
E,282,14,14.726090710864913
E,282,15,14.003177204048303
E,282,16,15.290622351020103
E,282,17,17.2061474610142
E,282,18,14.967493062341635
E,283,0,14.643953635918816
E,283,1,14.893005086536713
E,283,2,16.11808581903278
E,283,3,15.390832966377463
E,283,4,16.339808919261063
E,283,5,14.25980847556526
E,283,6,15.061377991741171
E,283,7,15.804803626301394
E,283,8,16.177824860868743
E,283,9,14.765965548335826
E,283,10,14.732243274660153
E,283,11,13.873098712227682
E,283,12,16.97840474843703
E,283,13,13.799347978010614
E,283,14,15.130101766137782
E,283,15,14.407188259321174
E,283,16,15.694633406292972
E,283,17,17.61015851628707
E,283,18,15.371504117614503
E,284,0,13.8259856440719
E,284,1,14.075037094689794
E,284,2,15.30011782718586
E,284,3,14.572864974530544
E,284,4,15.521840927414145
E,284,5,13.441840483718341
E,284,6,14.243409999894252
E,284,7,14.986835634454476
E,284,8,15.359856869021822
E,284,9,13.947997556488907
E,284,10,13.914275282813234
E,284,11,13.055130720380763
E,284,12,16.16043675659011
E,284,13,12.981379986163695
E,284,14,14.312133774290864
E,284,15,13.589220267474253
E,284,16,14.876665414446054
E,284,17,16.79219052444015
E,284,18,14.553536125767586
E,285,0,14.466690709304732
E,285,1,14.715742159922629
E,285,2,15.940822892418694
